"","x"
"1258",19446.5985769289
"1259",11668.5983984037
"1260",20721.9083110353
"1261",33695.0025272107
"1262",36257.5566114174
"1263",22370.7776232589
"1264",24579.7868857613
"1265",21501.5183481732
"1266",18733.2252854724
"1267",28023.0134352733
"1268",34652.0345583951
"1269",33029.3739378218
"1270",27237.6256182227
"1271",9522.74292718023
"1272",20690.9560503494
"1273",22740.0239588581
"1274",45476.6493978583
"1275",29581.9026128244
"1276",21981.6226409344
"1277",19753.5294519611
"1278",15039.5430551295
"1279",13837.6694529184
"1280",33682.4015376534
"1281",20509.1904242286
"1282",27790.0523952193
"1283",36829.7272135722
"1284",23200.7260368742
"1285",20792.6886469757
"1286",22077.6703652197
"1287",20572.9115511036
"1288",15393.6769972809
"1289",23540.5235280514
"1290",15000.1943064494
"1291",16897.8990411494
"1292",22772.9697580095
"1293",23356.8821980193
"1294",24698.6440134621
"1295",18619.6193639508
"1296",20415.517215023
"1297",17681.3934842607
"1298",42993.505068138
"1299",21149.5624867572
"1300",34208.6549301014
"1301",20344.9697600774
"1302",26052.7258663841
"1303",15160.515382789
"1304",21396.1056445656
"1305",10955.3367405964
"1306",27813.5107413922
"1307",36536.0640286817
"1308",45407.7412941242
"1309",20452.8271008968
"1310",22628.2749123931
"1311",21578.5878404623
"1312",35468.0401927107
"1313",21345.1554718919
"1314",12955.1040371321
"1315",25128.505068338
"1316",23871.437754507
"1317",20116.6805944259
"1318",18704.21585073
"1319",23539.6462076342
"1320",14974.8428175055
"1321",31814.0735347977
"1322",19114.3618833432
"1323",18206.6268378497
"1324",17709.0230859595
"1325",20464.8851424787
"1326",30362.8083057207
"1327",20974.423455193
"1328",27825.8366140098
"1329",19663.900682258
"1330",40030.4651063968
"1331",26095.2497334408
"1332",31394.0874048675
"1333",22442.6409606311
"1334",19203.0964839991
"1335",22213.1682552913
"1336",33706.9251528281
"1337",18427.6321511628
"1338",26890.9737660719
"1339",29610.2871362277
"1340",15796.6345498711
"1341",30475.4516802687
"1342",36981.0143861371
"1343",12210.1723627655
"1344",19063.5831696782
"1345",20258.3943999312
"1346",25210.1980016012
"1347",20754.2422871791
"1348",21477.1243528199
"1349",19274.3181949236
"1350",28028.3345989148
"1351",19456.0904923066
"1352",12786.8320431134
"1353",19709.5460135302
"1354",19827.5078997403
"1355",25190.3254274042
"1356",19307.1501147253
"1357",21906.6548766736
"1358",24313.7981522932
"1359",22749.2247067271
"1360",17636.8863220058
"1361",18801.8830042951
"1362",19703.7228928248
"1363",10985.0317810997
"1364",19981.2338639014
"1365",16036.1830833202
"1366",16373.6107598366
"1367",18785.4964408211
"1368",18505.2478823184
"1369",21756.5339641953
"1370",20757.8161979824
"1371",13131.2424781438
"1372",14498.6456728781
"1373",35023.6277297577
"1374",22593.5595079918
"1375",27051.9572615412
"1376",37091.6826574953
"1377",14413.3802992433
"1378",48300.6391643681
"1379",17906.9642486733
"1380",30056.0345044365
"1381",19240.854857353
"1382",34835.4559771145
"1383",17435.9523284838
"1384",20814.2891377253
"1385",15872.1711233678
"1386",18286.5184447082
"1387",11904.1968188474
"1388",37174.6964951241
"1389",25497.2609604359
"1390",20268.5254439501
"1391",12433.8131808876
"1392",28709.3892641313
"1393",23665.4493725881
"1394",19971.3502794224
"1395",18534.521324168
"1396",64278.9889812478
"1397",21506.333221132
"1398",19148.9320658103
"1399",25717.5762927464
"1400",19542.1322861645
"1401",14741.5096868924
"1402",12743.4702813017
"1403",32360.6302812496
"1404",18079.7859414702
"1405",26067.3159662882
"1406",23710.9553479463
"1407",21892.4664996495
"1408",23620.7052209118
"1409",33380.7155268057
"1410",30184.4719319002
"1411",20127.591051385
"1412",18742.4461268155
"1413",21715.1882214669
"1414",15936.5962014706
"1415",24137.9168727427
"1416",13441.3395543278
"1417",25210.9499905535
"1418",18073.8085178562
"1419",21766.0227683834
"1420",20235.519277598
"1421",18671.4535564345
"1422",40405.8419732036
"1423",31315.0921527676
"1424",16278.5945318253
"1425",14602.1937971323
"1426",12596.2615565804
"1427",22815.4678038053
"1428",17924.9042530978
"1429",24830.7928086285
"1430",26989.7815185909
"1431",18406.0865967681
"1432",27939.050580792
"1433",23601.4375607026
"1434",14356.2196888823
"1435",17643.6754655112
"1436",35565.4901439148
"1437",42927.5882936664
"1438",26247.6467131599
"1439",15213.1526147032
"1440",19449.1870837205
"1441",31025.6139395529
"1442",25726.9355226459
"1443",14552.2888202942
"1444",17295.079117791
"1445",30237.4054400455
"1446",21040.8062976616
"1447",19697.026888445
"1448",16481.7174392217
"1449",30553.1012303035
"1450",39153.1549889905
"1451",21435.7393531292
"1452",16991.0440350999
"1453",21789.0900263079
"1454",13636.2289349957
"1455",30435.9123142863
"1456",22919.6298272239
"1457",38480.5062448451
"1458",16897.3991200897
"1459",27443.5601680843
"1460",20662.4585459687
"1461",22142.8823560487
"1462",23833.0927665704
"1463",19370.2446268918
"1464",20730.7074125333
"1465",20339.0829937776
"1466",16429.7776948972
"1467",21660.7767804071
"1468",11197.4252037592
"1469",22622.6433801474
"1470",14250.3457152776
"1471",20197.6800616409
"1472",11306.7651033325
"1473",21108.4981372602
"1474",42551.3930372985
"1475",27222.0742205359
"1476",11842.9458123822
"1477",23649.3064114411
"1478",31667.5293050095
"1479",19927.8164704888
"1480",53953.3988893432
"1481",29382.3254945646
"1482",19483.7988350639
"1483",24905.0307465695
"1484",20818.7572706314
"1485",15382.4967470369
"1486",24965.3223517831
"1487",32129.7310592776
"1488",18508.3901953215
"1489",22522.7874496864
"1490",18922.2597252407
"1491",12856.4819940387
"1492",26390.5321428763
"1493",21350.4467560764
"1494",17981.0162358376
"1495",19837.8541486536
"1496",17707.7795605899
"1497",45597.3069008434
"1498",39291.8924805118
"1499",69674.7916807492
"1500",18193.196963914
"1501",13579.9120539398
"1502",19965.2180560431
"1503",19897.0852639607
"1504",20784.1536358163
"1505",21806.8173736061
"1506",21346.2657118801
"1507",25360.9173803917
"1508",40560.8032888694
"1509",25301.3391781911
"1510",14499.2364066503
"1511",38870.5098894193
"1512",17289.6395821497
"1513",14305.7458168464
"1514",30386.8467198679
"1515",24574.9362160561
"1516",25240.6420748066
"1517",12288.1216169888
"1518",25851.9988935988
"1519",21586.6832408113
"1520",16028.7019269196
"1521",24461.7508372695
"1522",32871.553065778
"1523",32040.3145609413
"1524",16220.7801879813
"1525",21943.2287415492
"1526",31314.7625686761
"1527",14166.1995491813
"1528",16209.0885316439
"1529",23054.5117501306
"1530",23531.6179768793
"1531",17962.9214807747
"1532",15068.0846936148
"1533",21371.0112169524
"1534",26885.5203111326
"1535",18567.0435394143
"1536",25883.0833582915
"1537",31173.7653159331
"1538",20663.86254984
"1539",30177.3589650013
"1540",14040.8186263552
"1541",23352.2538095912
"1542",19711.0857792268
"1543",22334.6552942758
"1544",36576.6774041633
"1545",26531.5373063364
"1546",21055.7265782498
"1547",18033.4738442363
"1548",21842.3894076134
"1549",28037.465326697
"1550",32449.5144737751
"1551",20704.6739137233
"1552",28380.3704920231
"1553",21025.1734684856
"1554",12522.4068257065
"1555",26477.0231208543
"1556",28152.9819489738
"1557",38482.0094605571
"1558",37408.6210413314
"1559",19951.1411664699
"1560",19190.4262819319
"1561",25238.3431730251
"1562",26743.2563451177
"1563",21575.018960323
"1564",27861.6644111022
"1565",35409.8042599249
"1566",20758.9146057064
"1567",11150.7781903194
"1568",28229.5808333554
"1569",23712.3398556453
"1570",14877.2349572584
"1571",27586.2669459392
"1572",20889.8468313194
"1573",28404.7738564222
"1574",21744.4098035374
"1575",21138.0493834017
"1576",19270.9773919352
"1577",17108.5445819398
"1578",17871.4410888894
"1579",11347.4492734751
"1580",35858.7357202095
"1581",40337.2624242478
"1582",25011.5619225309
"1583",14568.8062256974
"1584",32366.459952854
"1585",24865.5403096722
"1586",18992.7312310869
"1587",16972.4742482045
"1588",25582.3850450978
"1589",19583.7335072887
"1590",24567.2090137848
"1591",21159.7693951658
"1592",28128.7838464879
"1593",28418.1511397073
"1594",17416.5118550713
"1595",12115.4899044164
"1596",23086.0235958768
"1597",22437.1098763521
"1598",31456.1631271301
"1599",23362.7080462427
"1600",36664.4891260542
"1601",20187.0857692342
"1602",38257.8735270304
"1603",25479.6608873533
"1604",23781.2966081325
"1605",25671.0976722999
"1606",10246.6180621001
"1607",19322.0457595264
"1608",18636.2604207484
"1609",11862.9487171561
"1610",18737.2884253536
"1611",20322.076329366
"1612",31909.5063205073
"1613",20478.784844863
"1614",31651.2709312072
"1615",22403.4364413592
"1616",19815.1324463267
"1617",19102.3037740537
"1618",18369.7509863206
"1619",24507.2864215889
"1620",17066.3782049245
"1621",11711.5275666368
"1622",21513.8217499574
"1623",36176.5556320143
"1624",26073.5810191208
"1625",25502.0421315526
"1626",11924.9429710825
"1627",16078.4493221779
"1628",17946.9997177197
"1629",13388.8572308099
"1630",20427.1839352363
"1631",24378.4594946968
"1632",15121.8161298883
"1633",27860.9768669664
"1634",12111.8431455431
"1635",11063.2052488193
"1636",20172.1622424074
"1637",19151.5328610154
"1638",20920.0707226873
"1639",23372.4593955645
"1640",36016.4517227515
"1641",19760.0978688795
"1642",36252.721544265
"1643",22538.2621727371
"1644",26520.5759166903
"1645",16312.3773930749
"1646",31486.1065613601
"1647",19523.8951025433
"1648",16322.240291488
"1649",26355.4162149456
"1650",18162.5821668311
"1651",27620.539635789
"1652",22005.4114314787
"1653",19028.5559905909
"1654",17784.7336991918
"1655",33340.4936424933
"1656",22399.1610704387
"1657",22585.1565262987
"1658",17580.6978740258
"1659",14468.8958168335
"1660",19070.2468777263
"1661",41966.6125395844
"1662",26514.7772101131
"1663",17713.2256761538
"1664",19347.9844167809
"1665",13823.7646783357
"1666",20969.3400180047
"1667",29453.357211185
"1668",21048.2096742922
"1669",17732.5219962622
"1670",15833.8097413946
"1671",23052.7271016805
"1672",22332.1514444405
"1673",29041.7726033133
"1674",19239.0918625132
"1675",18499.6291768777
"1676",44117.2157537446
"1677",22339.9336775552
"1678",24338.043959688
"1679",15335.3073952657
"1680",22916.5760198899
"1681",33564.9055860919
"1682",17654.9140383157
"1683",21709.134980554
"1684",18057.5759396994
"1685",20989.8171164638
"1686",14320.6338986938
"1687",16311.4830626581
"1688",11798.8759210174
"1689",29088.214826312
"1690",34604.3938469373
"1691",71421.1143655694
"1692",22097.3472267211
"1693",31483.0733750028
"1694",16795.2807802862
"1695",17720.1776523828
"1696",22508.0135523782
"1697",24979.1686107571
"1698",16677.0680209963
"1699",12616.8692028431
"1700",13474.8674040331
"1701",16221.0378794017
"1702",22168.2963179436
"1703",19439.7904538164
"1704",17493.1021873318
"1705",21884.6599344811
"1706",18469.4844930569
"1707",36635.7652318881
"1708",21144.233343477
"1709",20827.4868444426
"1710",17509.5186535954
"1711",19595.1004466335
"1712",17250.605782671
"1713",32891.0815906443
"1714",38348.3832529267
"1715",21035.5408144825
"1716",30726.6125002937
"1717",34437.4627307017
"1718",28449.0777459578
"1719",35903.9861180872
"1720",22096.4593247336
"1721",20387.2361290589
"1722",23598.3089443906
"1723",35954.8641280322
"1724",18626.5011053292
"1725",26673.003377229
"1726",22883.6400492103
"1727",21917.7146596481
"1728",18536.5561318404
"1729",39538.8702135877
"1730",17449.443510577
"1731",13903.2375915311
"1732",17583.6874429561
"1733",19870.8898883372
"1734",17207.1462796924
"1735",15685.8162017418
"1736",32201.2548634834
"1737",19984.9624337864
"1738",70441.8401942461
"1739",19768.0179477628
"1740",20879.6725884821
"1741",20328.6787273961
"1742",38899.4299326238
"1743",12926.3641072792
"1744",25871.4753952515
"1745",17297.5852795592
"1746",25537.874675717
"1747",14768.6500171908
"1748",44318.1105789927
"1749",63495.6518100003
"1750",13080.9641269166
"1751",18523.5197180077
"1752",23071.3293006143
"1753",18102.7882045639
"1754",14166.5412513479
"1755",17557.9394810076
"1756",12636.7662571204
"1757",17086.8414076347
"1758",36974.2875776183
"1759",14250.4350443508
"1760",16201.425057574
"1761",67630.8331892812
"1762",22489.7083897913
"1763",21842.7045676606
"1764",20695.0808972891
"1765",65285.7816762188
"1766",16966.7181422275
"1767",25339.5777032143
"1768",17457.4273015346
"1769",28587.9776427829
"1770",18218.375449936
"1771",19886.9319859443
"1772",41701.0268176906
"1773",15989.3638076994
"1774",20179.6478190764
"1775",14718.8197801887
"1776",31516.0548755976
"1777",14497.4911373995
"1778",20016.9868453048
"1779",19823.5912634271
"1780",34819.6856311741
"1781",18175.9920311001
"1782",16185.6203247916
"1783",17411.233752547
"1784",23740.6752632634
"1785",31130.1861477122
"1786",24444.6552251599
"1787",17086.821684778
"1788",25474.9770774049
"1789",21684.7203173816
"1790",19481.3288088757
"1791",20297.9710597068
"1792",18549.3745062235
"1793",17777.366640318
"1794",27540.4228073449
"1795",14902.3294756567
"1796",47930.2030380907
"1797",15109.0609320218
"1798",27107.9399702108
"1799",31916.9770648694
"1800",25123.8286468791
"1801",11383.1813263311
"1802",17631.9930781262
"1803",36230.4823784554
"1804",16753.1156937367
"1805",23694.423422377
"1806",16553.9755464576
"1807",20413.6238074967
"1808",20491.0464818094
"1809",19058.0730670067
"1810",26912.8146471214
"1811",27797.6608587879
"1812",24283.9748367096
"1813",35778.2347380176
"1814",41058.5278558819
"1815",22814.7425684196
"1816",22233.0577410025
"1817",39228.0231287556
"1818",19891.7911430911
"1819",18088.2562857494
"1820",22602.9136539249
"1821",13445.8641257659
"1822",42548.7195360104
"1823",17962.9244230364
"1824",20672.7493731204
"1825",29736.0946332708
"1826",41073.2953939201
"1827",47565.9130199405
"1828",45566.1283560638
"1829",21987.1218736618
"1830",24354.4948100165
"1831",32642.1854591702
"1832",33493.0051909138
"1833",25079.9708364755
"1834",16196.4402476984
"1835",17299.6032262849
"1836",26930.9664740881
"1837",19142.7183883386
"1838",18589.2226262975
"1839",21109.3543442614
"1840",16755.4621782069
"1841",28263.4336439958
"1842",20188.0048294079
"1843",15695.3924930642
"1844",8553.53247518518
"1845",15746.7883010002
"1846",20724.3085758024
"1847",20982.4023120019
"1848",29465.191563315
"1849",24262.5310040607
"1850",21515.1566385542
"1851",11507.8049381404
"1852",17068.0216141142
"1853",36597.8550980085
"1854",24033.1708427742
"1855",16889.8267521327
"1856",21694.5201702659
"1857",21210.7977729675
"1858",17297.9734165295
"1859",23203.1846792395
"1860",17315.0636134735
"1861",18636.1629178114
"1862",26741.5468115491
"1863",18049.8733442845
"1864",15802.9145486252
"1865",18306.0454849076
"1866",28041.046304569
"1867",20051.271832655
"1868",32607.6971633219
"1869",23981.690875846
"1870",30145.9713266641
"1871",26504.7142045206
"1872",32578.8575080136
"1873",20835.7020652087
"1874",20817.7021809926
"1875",35587.8619620319
"1876",36306.6348706011
"1877",22774.0346792505
"1878",13773.2623529311
"1879",24036.6517201564
"1880",24225.9889577857
"1881",17495.9263079832
"1882",15880.2731028202
"1883",30276.1187300685
"1884",12952.5305612707
"1885",24721.8295042437
"1886",19722.1284190023
"1887",28625.1554885105
"1888",30426.9490026212
"1889",21121.1273125295
"1890",26728.2192934005
"1891",10441.0720181637
"1892",29182.2361534787
"1893",23951.4674746124
"1894",13463.4404997449
"1895",40484.3141065334
"1896",16948.9221292929
"1897",40164.9484680648
"1898",33170.9685863061
"1899",10689.584368087
"1900",24409.4846100652
"1901",15532.1833030591
"1902",18352.585240167
"1903",40616.3440393023
"1904",10500.7909145039
"1905",24132.3141131829
"1906",28560.5000723256
"1907",15192.3372101814
"1908",18585.5616798601
"1909",23511.6601685119
"1910",22110.7932249345
"1911",21837.7521835562
"1912",10445.3916537534
"1913",40768.9998434347
"1914",20643.3958659223
"1915",15007.4605290122
"1916",17142.3859953462
"1917",28636.2691888777
"1918",29722.2257090912
"1919",24713.5007013476
"1920",14845.1065867218
"1921",17172.2897458468
"1922",16671.7746128003
"1923",24505.9207585785
"1924",21999.3779759409
"1925",14891.8631827824
"1926",24638.9574047401
"1927",22173.800024285
"1928",26619.9501924844
"1929",25487.2463405999
"1930",20967.8591870546
"1931",25361.9335855168
"1932",28368.4710445699
"1933",18868.7750824842
"1934",19817.1642000276
"1935",27462.1330751352
"1936",42730.144242839
"1937",14807.0555509568
"1938",22678.2938485923
"1939",23238.5846136782
"1940",22089.1264255375
"1941",34735.8503738636
"1942",18086.4928008457
"1943",24134.0010908416
"1944",26747.4664112891
"1945",18113.9394791651
"1946",31131.0685868633
"1947",26793.5841394316
"1948",22584.9847637406
"1949",28592.2874474766
"1950",23178.9501827656
"1951",28365.5849685512
"1952",25332.5296324227
"1953",22993.2338870749
"1954",18989.6987742965
"1955",25540.7412900405
"1956",24514.2980904344
"1957",34293.595737956
"1958",20072.9509055966
"1959",28318.4605233069
"1960",7986.10379927427
"1961",31953.0649667264
"1962",36870.9747009964
"1963",25135.7689238747
"1964",19057.0545016433
"1965",17106.5707927136
"1966",20234.985479339
"1967",19044.9037403668
"1968",15714.8573779692
"1969",9193.81745759374
"1970",34065.6353477682
"1971",16427.2090425997
"1972",19445.2442798749
"1973",26975.8353368588
"1974",21734.3630247075
"1975",17206.3875593581
"1976",21500.6751335041
"1977",19749.4238755672
"1978",27380.2255626354
"1979",32912.9408646231
"1980",19594.53442085
"1981",40307.8367917765
"1982",15857.3010614692
"1983",18182.5535605216
"1984",17605.6094671845
"1985",12211.768926221
"1986",21551.7923958485
"1987",12596.3662142818
"1988",30574.3622196277
"1989",24181.2462583222
"1990",25054.7183052549
"1991",23043.969223221
"1992",20790.2833235685
"1993",17475.4610606233
"1994",35783.4856648054
"1995",27684.7774459899
"1996",14165.3853535943
"1997",31597.8368291541
"1998",18014.1541575391
"1999",22999.068680748
"2000",25356.3655632179
