"","x"
"834",1.9141328801619
"835",4.66330832927999
"836",2.42489952332635
"837",3.20659547229514
"838",2.57796897742686
"839",4.2496156208971
"840",2.51478903298722
"841",4.03840347240375
"842",2.65268446659618
"843",1.71366150723088
"844",3.27072017448444
"845",2.66219294746174
"846",2.76938048632778
"847",2.92130768870749
"848",2.03877595048102
"849",3.53553309807621
"850",2.52176072921241
"851",2.58793646544223
"852",2.6034980807807
"853",2.92939628253713
"854",3.35127405003736
"855",2.14765287900051
"856",3.31211479188147
"857",3.00456923067467
"858",2.95955361251687
"859",1.84107672572937
"860",2.92233244399868
"861",3.994471250343
"862",2.64141235222978
"863",2.14123167742722
"864",3.85769006660457
"865",2.23650681958032
"866",2.11368789242845
"867",3.8407845894575
"868",3.18780006233022
"869",2.46371117696267
"870",3.1660086878322
"871",1.69209483727116
"872",1.86133100994614
"873",1.75923422454213
"874",2.56777590319516
"875",2.78594125357219
"876",1.70570701762321
"877",2.87752585875456
"878",2.49161258079841
"879",2.79011224383353
"880",3.04187788045242
"881",4.0728674810835
"882",3.60082479780124
"883",1.62016079161193
"884",2.09787497542785
"885",2.73626732834998
"886",2.63396820317541
"887",2.21907103159794
"888",4.69087103823785
"889",2.33287080782166
"890",1.52538231059049
"891",2.3339565623857
"892",3.3054391249363
"893",2.22371869961047
"894",2.72277170407063
"895",2.31261588177778
"896",2.89439027133522
"897",1.79878463910754
"898",2.34662590895369
"899",1.9675176759489
"900",3.23335242748814
"901",2.94753699043459
"902",2.97231294291888
"903",1.94935281033583
"904",3.38515149394064
"905",3.03846142805098
"906",2.40753874263443
"907",3.67829264802823
"908",3.75805957624862
"909",2.35062049223236
"910",1.08695426570301
"911",2.65209299512223
"912",1.74729222385709
"913",2.68559050251963
"914",1.73386161062396
"915",2.171166221013
"916",2.92153988926591
"917",3.58536644313538
"918",4.03842718588635
"919",3.07140295548167
"920",2.53716521566021
"921",3.58576642720985
"922",3.85911199556148
"923",2.71928764804086
"924",2.59563294126229
"925",1.96308068287986
"926",3.99965775929999
"927",2.40307989288986
"928",2.86158423005827
"929",2.8563852734665
"930",2.09641283191938
"931",3.71371442957371
"932",2.44761696268958
"933",2.53786083041302
"934",3.31115319260675
"935",2.7856195137856
"936",3.81896173507432
"937",2.25151929408545
"938",3.66659437907442
"939",1.94091867794453
"940",2.67104843590637
"941",2.6451502667792
"942",3.21388666385597
"943",3.46267639188893
"944",3.57365621989042
"945",2.73493448602262
"946",2.44316289805495
"947",1.876442982219
"948",1.3249864717191
"949",2.78804530492791
"950",2.96395402466714
"951",2.69214913700008
"952",4.13144283402697
"953",2.9758761849733
"954",2.83955775543567
"955",2.24949744295137
"956",2.64102800221427
"957",3.07482195705592
"958",2.00797813183963
"959",2.72392571223504
"960",2.00723115090366
"961",2.81680140595389
"962",3.5618500015112
"963",2.01463401968465
"964",2.87478911113168
"965",3.33370277588611
"966",1.98723112640974
"967",2.40123900658071
"968",4.17173672976247
"969",1.71141948428085
"970",3.0766588878395
"971",2.78567397873902
"972",2.68133327616388
"973",3.97089083646637
"974",3.66123909931783
"975",2.61601600703129
"976",2.97132328023711
"977",2.61424193230256
"978",3.1309941954014
"979",3.08033159169775
"980",2.9338167059957
"981",2.03488923638436
"982",2.73608854429862
"983",2.43580450640989
"984",2.36867592613279
"985",4.02865039024031
"986",2.31627555309036
"987",2.46353939511886
"988",2.31183144417567
"989",1.35978497938367
"990",3.24239955610736
"991",2.93323227300477
"992",3.85970162450893
"993",2.25361446797273
"994",2.74769760820373
"995",3.4225299483689
"996",2.03212823638871
"997",2.61946910599979
"998",3.33398724245393
"999",3.77716506958934
"1000",3.04601995361267
"1001",4.24780559238149
"1002",4.257382971107
"1003",4.49764161852027
"1004",4.09383825155122
"1005",3.8473642372828
"1006",3.58620630067981
"1007",3.95476103416527
"1008",4.61389566257743
"1009",4.30300226999313
"1010",4.2800554560495
"1011",4.2084201582329
"1012",2.59871533917702
"1013",4.11263758667645
"1014",3.71494335373866
"1015",4.30953858284701
"1016",3.55652721912094
"1017",3.98700437745816
"1018",3.96634562533603
"1019",3.4368059627939
"1020",3.40869978696692
"1021",4.43780206417615
"1022",3.87085888635092
"1023",4.22784663200195
"1024",4.22575292912392
"1025",4.08531399537175
"1026",4.19381076373821
"1027",3.59979553399786
"1028",4.80535621178561
"1029",4.93238925244057
"1030",3.46673606911112
"1031",4.23374257138574
"1032",3.99359236692334
"1033",3.7502355846511
"1034",4.85397331938276
"1035",4.50450986868871
"1036",4.53351525245192
"1037",4.05136994422252
"1038",4.07444693456782
"1039",4.11511464993279
"1040",4.46610798216235
"1041",4.1962805378474
"1042",4.39365983223642
"1043",4.36724021883097
"1044",4.14274768908661
"1045",4.4276870707309
"1046",4.21797197808923
"1047",2.69362049200791
"1048",3.70372196511713
"1049",3.45311532575197
"1050",3.43255339699399
"1051",4.19355498219662
"1052",3.26888501437331
"1053",4.33189753865303
"1054",4.24967067748565
"1055",3.7395860130299
"1056",4.63178785910338
"1057",4.34984601302021
"1058",4.04840642482185
"1059",4.64665474130611
"1060",2.82861905456868
"1061",4.21426827759588
"1062",3.74277073402959
"1063",4.31809067245886
"1064",4.39777026159531
"1065",4.60804976997321
"1066",4.31468598170859
"1067",4.19232915375322
"1068",4.0911874650749
"1069",3.4128502513317
"1070",4.06130349802003
"1071",4.09418502623842
"1072",4.27955430802694
"1073",4.38013468410973
"1074",3.74813310738908
"1075",4.32518309341192
"1076",4.33058854780246
"1077",3.9939325039792
"1078",4.50579735585439
"1079",4.692711308209
"1080",4.07021658310601
"1081",4.14504265625937
"1082",3.79191016922375
"1083",3.90332200831798
"1084",3.21497497457339
"1085",4.09579268312562
"1086",4.32935907861441
"1087",3.27740576979396
"1088",4.1055237041183
"1089",2.90054805011389
"1090",4.08279777493689
"1091",4.10852978771633
"1092",3.80528548461269
"1093",4.1691517370169
"1094",3.4059030010344
"1095",4.23437936812236
"1096",3.24177545779731
"1097",3.49819829461503
"1098",4.59729714783305
"1099",4.53677258763097
"1100",4.62401859255122
"1101",4.38430456447119
"1102",4.17991329602993
"1103",4.08298046565643
"1104",4.84155856928658
"1105",4.74292343865534
"1106",3.48183437321137
"1107",3.98792170723768
"1108",3.07389695532698
"1109",4.22003566851026
"1110",4.63463390157382
"1111",4.72835376445389
"1112",3.86031449467728
"1113",3.52754868213907
"1114",4.69152773893088
"1115",4.1362158130942
"1116",4.28924953430571
"1117",4.0811072528841
"1118",3.99765805759119
"1119",4.67356752428017
"1120",4.56780843351749
"1121",4.00651693214738
"1122",4.11235414897537
"1123",4.45124965743532
"1124",3.82706277142486
"1125",4.76613585793683
"1126",3.70501312816156
"1127",3.45896140250417
"1128",2.490607885592
"1129",4.90684023845989
"1130",4.02774419331999
"1131",4.3441007681648
"1132",3.29703106578533
"1133",3.53460884243508
"1134",4.16455190521393
"1135",4.29206800643553
"1136",4.15578805109628
"1137",4.58702123295094
"1138",4.37271129989891
"1139",3.08254371010269
"1140",4.27465912657909
"1141",3.86730508896575
"1142",3.43943350904215
"1143",3.81421867396423
"1144",4.36278414912041
"1145",4.13838628137155
"1146",4.57645477274966
"1147",4.29064356912704
"1148",3.51279112630018
"1149",3.98679515037875
"1150",3.80516281762167
"1151",4.17797303763233
"1152",3.71359126442921
"1153",4.36645044283384
"1154",2.98979245808894
"1155",4.54417639245274
"1156",4.32158225357595
"1157",4.10165201038909
"1158",2.65567114909473
"1159",4.05164840070108
"1160",4.31208257889767
"1161",4.53198347083747
"1162",3.78041936238257
"1163",4.2877617963988
"1164",4.63985503590016
"1165",4.13159653707907
"1166",4.17810463262728
"1167",4.48203996723627
"1168",4.47667368551612
"1169",4.02547221442
"1170",4.03415215035783
"1171",4.16223419342701
"1172",4.09390767422992
"1173",3.81590830089769
"1174",4.62497172640968
"1175",3.10195714966688
"1176",4.36566695814128
"1177",4.4050616871204
"1178",3.8395999183459
"1179",4.41556242233743
"1180",4.31431787186922
"1181",3.91474324681448
"1182",4.40685634053761
"1183",3.64955802077648
"1184",4.64418354729669
"1185",3.97178351736906
"1186",4.02193500607736
"1187",4.03704801710071
"1188",3.99545558727795
"1189",4.01863844052457
"1190",4.13178635906204
"1191",4.44974801137004
"1192",4.49529011243575
"1193",4.59348145372229
"1194",4.54740147783445
"1195",4.06661480526062
"1196",4.52264619429462
"1197",4.17062449789123
"1198",4.6080040023377
"1199",4.25862229672134
"1200",4.42840118622342
"1201",3.78135542173502
"1202",4.13605521105761
"1203",3.32266430482788
"1204",3.39331575139737
"1205",4.30200828426054
"1206",3.92098315490307
"1207",4.03443263750993
"1208",4.35819556509132
"1209",2.46516221178998
"1210",3.35148796861278
"1211",4.23297626064148
"1212",4.08486229900363
"1213",3.75792951099413
"1214",3.77692182056385
"1215",4.02964125544545
"1216",4.85378983842443
"1217",4.29633611556094
"1218",4.38462428243977
"1219",3.93815021047878
"1220",3.98937165073807
"1221",3.27498907127745
"1222",3.33111414234958
"1223",3.38815977286399
"1224",4.55173419943455
"1225",4.05625348489011
"1226",4.42906146392388
"1227",3.88676504856463
"1228",4.3989057837295
"1229",4.60127715558195
"1230",3.65008081878347
"1231",4.35145501236629
"1232",4.16611597682547
"1233",4.04065640116155
"1234",3.82356021665791
"1235",4.41780652848224
"1236",4.81904291495347
"1237",3.92154603097228
"1238",4.37004445387592
"1239",4.45278374124937
"1240",3.26276987545688
"1241",4.13196688941937
"1242",3.26150483147928
"1243",4.10887268500549
"1244",4.6727546626041
"1245",2.63215556557901
"1246",3.58144940394403
"1247",4.25219817415117
"1248",3.65514987479265
"1249",4.31788650794293
